번호,개방서비스,개방서비_1,개방자치단,관리번호,인허가일자,인허가취소,영업상태구,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,소재지전화,소재지면적,소재지우편,소재지전체,도로명전체,도로명우편,사업장명,최종수정시,데이터갱신,데이터갱_1,업태구분명,좌표정보(x,좌표정보(y,업무구분명,상세업무구,권리주체일,총직원수
3893,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180703,,1,영업/정상,0,정상,,,,,02-2155-1052,0,,"서울특별시 서초구 양재동 *** 하이브랜드,하이브랜드몰","서울특별시 서초구 매헌로 **, 지하*층 (양재동)",6771,㈜이마트양재점,2.02204E+13,I,44744.73227,,958985.1341,1940261.073,동물위탁관리업,동물위탁관리업,L00,0
3894,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180720,,1,영업/정상,0,정상,,,,,25937667,0,,서울특별시 서초구 방배동 ***-**,서울특별시 서초구 방배로 *** (방배동),6585,방배한강동물병원,2.02204E+13,I,44744.73227,,954977.169,1943423.184,동물위탁관리업,동물위탁관리업,0,0
3895,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20200102,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 잠실동 ***-* 뜨레피움*차,"서울특별시 송파구 삼전로 **, B*층 ***호 (잠실동, 뜨레피움*차)",5578,킨더독,2.02204E+13,I,44744.73227,,963449.54,1944733.159,동물위탁관리업,동물위탁관리업,0,0
3896,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20200825,,1,영업/정상,0,정상,,,,,02-3012-4400,0,,서울특별시 송파구 거여동 산 ** 위례제일주유소,"서울특별시 송파구 위례서로 ***, 위례제일주유소 (거여동)",5790,야옹아멍멍해봐 송파위례점,2.02204E+13,I,44744.73227,,968302.5151,1942859.535,동물위탁관리업,동물위탁관리업,0,0
3897,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20200928,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 방이동 ***-**,서울특별시 송파구 가락로 ***-* (방이동),5628,펫살롱 헤아림,2.02204E+13,I,44744.73227,,966352.4505,1945790.251,동물위탁관리업,동물위탁관리업,0,0
3898,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20201116,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 삼전동 *-*,"서울특별시 송파구 백제고분로**길 **, *층 (삼전동)",5606,THE 발라당호텔,2.02204E+13,I,44744.73227,,963719.3534,1944926.831,동물위탁관리업,동물위탁관리업,0,0
3899,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210120,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 석촌동 ***-**,"서울특별시 송파구 송파대로**길 **-*, *층 (석촌동)",5697,바우홀릭 강아지고양이분양 잠실점,2.02204E+13,I,44744.73227,,965446.4404,1944409.958,동물위탁관리업,동물위탁관리업,0,0
3900,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210127,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 방이동 ***-** DAWON,"서울특별시 송파구 위례성대로**길 *, DAWON B*층 (방이동)",5637,돌봄앤아카데미,2.02204E+13,I,44744.73227,,966603.1905,1945743.69,동물위탁관리업,동물위탁관리업,0,0
3901,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210202,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 송파동 ***-**,"서울특별시 송파구 송이로 *, B*층 (송파동)",5675,하우독,2.02204E+13,I,44744.73227,,965897.6674,1944729.289,동물위탁관리업,동물위탁관리업,0,0
3902,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210602,,1,영업/정상,0,정상,,,,,24179887,0,,서울특별시 송파구 석촌동 **-** 석촌호수 나인파크 A,"서울특별시 송파구 송파대로**길 **, 석촌호수 나인파크 A B동 ***호 (석촌동)",5611,개님살롱레이크사이드,2.02204E+13,I,44744.73227,,964484.7825,1944972.397,동물위탁관리업,동물위탁관리업,0,0
3903,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210615,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 문정동 **,서울특별시 송파구 동남로*길 ** (문정동),5804,몽타운,2.02204E+13,I,44744.73227,,966731.3662,1943068.792,동물위탁관리업,동물위탁관리업,0,0
3905,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210818,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 마천동 **-* 사혜빌딩,"서울특별시 송파구 거마로 **, 사혜빌딩 ***호 (마천동)",5734,패밀리앤퍼피,2.02204E+13,I,44744.73227,,968745.7525,1944303.706,동물위탁관리업,동물위탁관리업,0,0
3906,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210906,,1,영업/정상,0,정상,,,,,02-2088-2878,0,,서울특별시 송파구 오금동 **-* 이화빌딩,"서울특별시 송파구 중대로 ***, 이화빌딩 *층 (오금동)",5720,엘동물병원,2.02204E+13,I,44744.73227,,967579.9998,1945238.519,동물위탁관리업,동물위탁관리업,0,0
3907,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20210916,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 문정동 **,"서울특별시 송파구 동남로*길 **, B*호 (문정동)",5804,힐링몽,2.02204E+13,I,44744.73227,,966731.3662,1943068.792,동물위탁관리업,동물위탁관리업,0,0
4035,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20180530,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강북구 수유동 ***-**,서울특별시 강북구 한천로***길 ** (수유동),1055,나라 앤 송이 애견샵,2.02204E+13,I,44744.73227,,958227.7911,1960194.936,동물위탁관리업,동물위탁관리업,0,0
4036,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20180607,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강북구 수유동 ***-**,"서울특별시 강북구 한천로 ****, *층 (수유동)",1043,꽃보다 개,2.02204E+13,I,44744.73227,,957668.8022,1960290.621,동물위탁관리업,동물위탁관리업,0,0
4037,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20180709,,1,영업/정상,0,정상,,,,,02-987-9808,0,,서울특별시 강북구 미아동 ***-*** *층,"서울특별시 강북구 오패산로**길 **, *층 (미아동)",1153,버블펫,2.02204E+13,I,44744.73227,,958653.3945,1958091.711,동물위탁관리업,동물위탁관리업,0,0
4038,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20180731,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강북구 미아동 ***-***,"서울특별시 강북구 도봉로**길 **, *층 (미아동)",1162,펫시터(애견호텔)라울레미 하우스,2.02204E+13,I,44744.73227,,958604.8227,1957924.041,동물위탁관리업,동물위탁관리업,0,0
4039,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20180731,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강북구 미아동 ****-*,"서울특별시 강북구 솔샘로 ***, *층 (미아동)",1193,솔샘펫,2.02204E+13,I,44744.73227,,957375.9555,1957628.624,동물위탁관리업,동물위탁관리업,0,0
4040,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20180920,,1,영업/정상,0,정상,,,,,02-903-7582,0,,서울특별시 강북구 수유동 **-** 리안스페이스,"서울특별시 강북구 노해로 **, 리안스페이스 *층 (수유동)",1077,24시 수유 바른펫 동물의료센터,2.02204E+13,I,44744.73227,,957781.6139,1960022.257,동물위탁관리업,동물위탁관리업,0,0
4041,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20181001,,1,영업/정상,0,정상,,,,,02-907-1565,0,,서울특별시 강북구 수유동 **-**,서울특별시 강북구 덕릉로 ** (수유동),1081,위드벳홀딩스 주식회사,2.02204E+13,I,44744.73227,,957808.5182,1959284.376,동물위탁관리업,동물위탁관리업,L00,0
4042,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20181002,,1,영업/정상,0,정상,,,,,02-984-7588,0,,서울특별시 강북구 미아동 ***-* 위브 테라스 파크,"서울특별시 강북구 삼양로**길 **, 위브 테라스 파크 ***호 (미아동)",1197,H 동물병원,2.02204E+13,I,44744.73227,,957471.0494,1957483.374,동물위탁관리업,동물위탁관리업,0,0
4043,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20190110,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강북구 미아동 ****-*,"서울특별시 강북구 솔샘로 ***, *층 (미아동)",1193,솔샘펫,2.02204E+13,I,44744.73227,,957375.9555,1957628.624,동물위탁관리업,동물위탁관리업,0,0
4044,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20191203,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 상계동 ***-* 명석빌딩 ***호,"서울특별시 노원구 동일로 ****, 명석빌딩 ***호 (상계동)",1756,도그마루 노원점,2.02204E+13,I,44744.73227,,961315.4602,1960904.397,동물위탁관리업,동물위탁관리업,0,0
4045,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20191218,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 상계동 ***-*,"서울특별시 노원구 노원로**길 **, 지하층 (상계동)",1704,개과천선,2.02204E+13,I,44744.73227,,961964.4657,1961493.503,동물위탁관리업,동물위탁관리업,0,0
4046,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20200326,,1,영업/정상,0,정상,,,,,02-935-0326,0,,서울특별시 노원구 중계동 ***-* 우리유치원,"서울특별시 노원구 한글비석로 ***, 우리유치원 *층 ***호 (중계동)",1713,나나펫(NaNaPet),2.02204E+13,I,44744.73227,,962680.429,1961267.072,동물위탁관리업,동물위탁관리업,0,0
4047,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20200915,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 상계동 ***-* ***호,"서울특별시 노원구 동일로***길 **, ***호 (상계동)",1764,독스미스,2.02204E+13,I,44744.73227,,960899.3834,1960748.698,동물위탁관리업,동물위탁관리업,0,0
4048,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20201106,,1,영업/정상,0,정상,,,,,02-951-0907,0,,서울특별시 노원구 상계동 ***-* 명지프라자빌딩 ***호,"서울특별시 노원구 동일로 ****, 명지프라자빌딩 ***호 (상계동)",1763,아이엠독,2.02204E+13,I,44744.73227,,961227.0288,1961000.079,동물위탁관리업,동물위탁관리업,0,0
4049,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20201118,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 상계동 *** **단지종합상가 ***호,"서울특별시 노원구 동일로 ****, **단지종합상가 ***호 (상계동)",1620,애견미용 견출지 노원점,2.02204E+13,I,44744.73227,,960861.2411,1962714.618,동물위탁관리업,동물위탁관리업,0,0
4050,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20201201,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 상계동 ****-* 영빌딩 *층,"서울특별시 노원구 동일로***길 ***, 영빌딩 *층 (상계동)",1626,개와커피가썸타는날(개썸커피),2.02204E+13,I,44744.73227,,961263.0266,1963710.354,동물위탁관리업,동물위탁관리업,0,0
4051,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20210203,,1,영업/정상,0,정상,,,,,02-978-4775,0,,서울특별시 노원구 중계동 ***-* 건영옴니백화점 *층,"서울특별시 노원구 섬밭로 ***, 건영옴니백화점 *층 (중계동)",1779,웰리스동물병원,2.02204E+13,I,44744.73227,,961528.8266,1959712.637,동물위탁관리업,동물위탁관리업,0,0
4052,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20210420,,1,영업/정상,0,정상,,,,,02-6012-2040,0,,서울특별시 노원구 상계동 ***-*** *층,"서울특별시 노원구 한글비석로**길 **, *층 (상계동)",1660,댕댕스토리,2.02204E+13,I,44744.73227,,962354.6035,1962479.209,동물위탁관리업,동물위탁관리업,0,0
4053,동물위탁관리업,02_03_10_P,3100000,3.1E+17,20211223,,1,영업/정상,0,정상,,,,,02-971-5955,0,,서울특별시 노원구 공릉동 ***-*,"서울특별시 노원구 동일로 ****, *층 (공릉동)",1848,골드퍼피 애견유치원,2.02204E+13,I,44744.73227,,962417.0249,1957690.33,동물위탁관리업,동물위탁관리업,0,0
4054,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180831,,1,영업/정상,0,정상,,,,,2603-0075,0,,서울특별시 강서구 화곡동 ****-* 삼광빌딩,"서울특별시 강서구 강서로 ***, 삼광빌딩 *층 (화곡동)",7706,미소동물의료센터,2.02204E+13,I,44744.73227,,941346.4109,1949409.512,동물위탁관리업,동물위탁관리업,0,0
4055,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20200527,,1,영업/정상,0,정상,,,,,26648275,0,,서울특별시 강서구 내발산동 ***-**,"서울특별시 강서구 강서로 ***, *층 (내발산동)",7680,우장산동물의료센터,2.02204E+13,I,44744.73227,,941329.2239,1950076.422,동물위탁관리업,동물위탁관리업,0,0
4056,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180910,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 염창동 ***-**,"서울특별시 강서구 양천로 ***, *층 (염창동)",7544,염창제일동물병원,2.02204E+13,I,44744.73227,,944265.3584,1950296.908,동물위탁관리업,동물위탁관리업,0,0
4057,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180910,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 화곡동 ***-*,"서울특별시 강서구 곰달래로 ***, *층 (화곡동)",7785,우산쓴고양이,2.02204E+13,I,44744.73227,,943640.1028,1947980.284,동물위탁관리업,동물위탁관리업,L00,0
4058,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180910,,1,영업/정상,0,정상,,,,,26527515,0,,서울특별시 강서구 화곡동 ***-** 신진통상빌딩,"서울특별시 강서구 등촌로 **, 신진통상빌딩 (화곡동)",7741,서울플러스 종합 동물병원,2.02204E+13,I,44744.73227,,943674.0347,1948273.998,동물위탁관리업,동물위탁관리업,0,0
4059,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180913,,1,영업/정상,0,정상,,,,,36657975,0,,서울특별시 강서구 등촌동 ***-* 경왕빌딩,"서울특별시 강서구 공항대로 ***, 경왕빌딩 지하*층 (등촌동)",7590,아프리카펫센터,2.02204E+13,I,44744.73227,,942070.7305,1950880.612,동물위탁관리업,동물위탁관리업,0,0
4060,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180913,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 등촌동 ***-* *층,"서울특별시 강서구 등촌로**길 **, *층 (등촌동)",7668,꿈꾸는 고양이,2.02204E+13,I,44744.73227,,943529.1962,1949486.006,동물위탁관리업,동물위탁관리업,0,0
4061,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180913,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 방화동 ***-* 상일빌딩,"서울특별시 강서구 금낭화로**가길 **, *층 (방화동)",7512,맘즈펫부티끄,2.02204E+13,I,44744.73227,,939462.622,1953196.674,동물위탁관리업,동물위탁관리업,0,0
4062,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180917,,1,영업/정상,0,정상,,,,,366108200,0,,서울특별시 강서구 가양동 ****-* 이스타빌*차,"서울특별시 강서구 양천로**길 **-**, 이스타빌*차 ***호 (가양동)",7526,고려종합동물병원,2.02204E+13,I,44744.73227,,942789.0704,1951365.94,동물위탁관리업,동물위탁관리업,0,0
4063,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180917,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 화곡동 ****-** 아림빌딩,"서울특별시 강서구 강서로**가길 **, 아림빌딩 *층 ***호 (화곡동)",7705,(주)다온케이,2.02204E+13,I,44744.73227,,941247.317,1949659.039,동물위탁관리업,동물위탁관리업,L00,0
4064,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180917,,1,영업/정상,0,정상,,,,,3664-7511,0,,서울특별시 강서구 등촌동 ***-** 현대프린스텔,"서울특별시 강서구 양천로 ***, 현대프린스텔 *층 (등촌동)",7548,24시 안박동물병원,2.02204E+13,I,44744.73227,,943082.7578,1951082.76,동물위탁관리업,동물위탁관리업,0,0
4065,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180919,,1,영업/정상,0,정상,,,,,3662-8661,0,,서울특별시 강서구 염창동 ***-**,서울특별시 강서구 양천로 *** (염창동),7554,서서울 동물병원,2.02204E+13,I,44744.73227,,944376.4403,1950102.568,동물위탁관리업,동물위탁관리업,0,0
4066,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20180919,,1,영업/정상,0,정상,,,,,26610530,0,,서울특별시 강서구 공항동 **-**,서울특별시 강서구 공항대로 ** (공항동),7619,송정동물메디컬센터,2.02204E+13,I,44744.73227,,939139.0794,1951274.474,동물위탁관리업,동물위탁관리업,0,0
4067,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20181001,,1,영업/정상,0,정상,,,,,28127513,0,,서울특별시 동작구 상도동 ***-*,서울특별시 동작구 상도로 *** (상도동),6977,상도힐링동물병원,2.02204E+13,I,44744.73227,,951594.7919,1944061.092,동물위탁관리업,동물위탁관리업,0,0
4068,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20181010,,1,영업/정상,0,정상,,,,,02-593-8275,0,,서울특별시 동작구 사당동 ***-* 사당의원,"서울특별시 동작구 사당로 ***, 사당의원 (사당동)",7008,굿파파24시 반려동물 건강검진센터,2.02204E+13,I,44744.73227,,953923.4768,1942664.506,동물위탁관리업,동물위탁관리업,0,0
4069,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20181023,,1,영업/정상,0,정상,,,,,02-816-9992,0,,서울특별시 동작구 상도동 ***-*,서울특별시 동작구 장승배기로 ** (상도동),6967,이스트핸즈(낚시터고양이),2.02204E+13,I,44744.73227,,950731.8348,1944328.747,동물위탁관리업,동물위탁관리업,0,0
4070,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20181217,,1,영업/정상,0,정상,,,,,261050509,0,,서울특별시 동작구 신대방동 ***-*,서울특별시 동작구 대림로 ** (신대방동),7073,슈슈펫살롱,2.02204E+13,I,44744.73227,,947638.2453,1942991.458,동물위탁관리업,동물위탁관리업,0,0
4071,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20200204,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동작구 상도*동 ***,"서울특별시 동작구 양녕로 ***-*, *층 (상도*동)",6919,품 동물병원,2.02204E+13,I,44744.73227,,951263.3712,1944851.017,동물위탁관리업,동물위탁관리업,0,0
4072,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20200310,,1,영업/정상,0,정상,,,,,02-822-0275,0,,서울특별시 동작구 흑석동 *-*,서울특별시 동작구 현충로 ** (흑석동),6979,흑석24시동물병원,2.02204E+13,I,44744.73227,,952557.3188,1945249.705,동물위탁관리업,동물위탁관리업,0,0
4073,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20201030,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동작구 신대방동 *** 보라매우성아파트,"서울특별시 동작구 보라매로*길 *, *동 *층 상가동***호 (신대방동, 보라매우성아파트)",7071,뽀리&쵸쵸,2.02204E+13,I,44744.73227,,949113.1181,1943528.223,동물위탁관리업,동물위탁관리업,0,0
4074,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20220303,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동작구 대방동 **-** 지원빌딩,"서울특별시 동작구 등용로 **, 지원빌딩 *층 (대방동)",6933,웰컴댕댕,2.02205E+13,U,44744.73227,,949758.6098,1945382.108,동물위탁관리업,동물위탁관리업,0,0
4075,동물위탁관리업,02_03_10_P,3190000,3.19E+17,20220629,,1,영업/정상,0,정상,,,,,02-6959-0759,0,,서울특별시 동작구 상도동 **-* 대화빌딩,"서울특별시 동작구 만양로 **, 대화빌딩 *층 ***호 (상도동)",6921,"다정다감, 봄",2.02206E+13,I,44744.73227,,951043.1405,1945020.666,동물위탁관리업,동물위탁관리업,0,0
4076,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180720,,1,영업/정상,0,정상,,,,,02-533-8086,0,,서울특별시 서초구 방배동 ***-** 효서빌딩,"서울특별시 서초구 효령로 **, 효서빌딩 *층 (방배동)",6687,잇츠그루밍타임,2.02204E+13,I,44744.73227,,955278.8281,1942220.871,동물위탁관리업,동물위탁관리업,0,0
4077,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180824,,1,영업/정상,0,정상,,,,,02-582-2357,0,,서울특별시 서초구 서초동 ****-**,서울특별시 서초구 효령로**길 * (서초동),6643,서초동물병원,2.02204E+13,I,44744.73227,,957231.5455,1942718.191,동물위탁관리업,동물위탁관리업,0,0
4078,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180904,,1,영업/정상,0,정상,,,,,02-3476-7522,0,,서울특별시 서초구 방배동 ***-* 대광빌딩,"서울특별시 서초구 동작대로 **, 대광빌딩 *층 (방배동)",6691,VIP펫,2.02204E+13,I,44744.73227,,954143.8159,1942092.444,동물위탁관리업,동물위탁관리업,0,0
4079,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180906,,1,영업/정상,0,정상,,,,,02-588-7511,0,,서울특별시 서초구 서초동 ****-** 유미원,"서울특별시 서초구 사임당로 **, 유미원 *층 (서초동)",6641,서초M동물의료센터,2.02204E+13,I,44744.73227,,957352.8747,1943140.516,동물위탁관리업,동물위탁관리업,0,0
4080,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180918,,1,영업/정상,0,정상,,,,,,0,,서울특별시 서초구 양재동 ***,"서울특별시 서초구 동산로**길 *, *층 *호 (양재동)",6784,오드리캣츠호텔,2.02204E+13,I,44744.73227,,959721.417,1941170.694,동물위탁관리업,동물위탁관리업,0,0
4081,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180919,,1,영업/정상,0,정상,,,,,02-593-6700,0,,서울특별시 서초구 반포동 **-**,서울특별시 서초구 동광로 *** (반포동),6580,Im(아이엠),2.02204E+13,I,44744.73227,,955878.9646,1943647.241,동물위탁관리업,동물위탁관리업,0,0
4082,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180921,,1,영업/정상,0,정상,,,,,25740511,0,,서울특별시 서초구 신원동 ***-* 힐스테이트서초젠트리스,"서울특별시 서초구 헌릉로*길 **-**, *층 *호 (신원동, 힐스테이트서초젠트리스)",6798,하나동물병원,2.02204E+13,I,44744.73227,,960692.4096,1939376.922,동물위탁관리업,동물위탁관리업,0,0
4083,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180921,,1,영업/정상,0,정상,,,,,,0,,서울특별시 서초구 방배동 ***-*,서울특별시 서초구 서초대로**길 ** (방배동),6585,남서울펫호텔,2.02204E+13,I,44744.73227,,954994.678,1943449.825,동물위탁관리업,동물위탁관리업,0,0
4084,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180927,,1,영업/정상,0,정상,,,,,234730911,0,,서울특별시 서초구 방배동 ***-** 우성빌딩,"서울특별시 서초구 효령로 **, 우성빌딩 *층 (방배동)",6687,반려동물 의료센터 다울,2.02204E+13,I,44744.73227,,955245.0029,1942207.813,동물위탁관리업,동물위탁관리업,0,0
4085,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180927,,1,영업/정상,0,정상,,,,,25218181,0,,서울특별시 서초구 서초동 ****-* 유민빌딩,"서울특별시 서초구 반포대로 **, 유민빌딩 *층 (서초동)",6657,에이원동물병원,2.02204E+13,I,44744.73227,,956530.9113,1943018.523,동물위탁관리업,동물위탁관리업,0,0
4086,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20180927,,1,영업/정상,0,정상,,,,,25330930,0,,서울특별시 서초구 방배동 ***-*,"서울특별시 서초구 방배로**길 **, *층 (방배동)",6571,메이페어,2.02204E+13,I,44744.73227,,954845.2183,1942971.083,동물위탁관리업,동물위탁관리업,0,0
4087,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20181005,,1,영업/정상,0,정상,,,,,25338146,0,,서울특별시 서초구 방배동 ***-** 대흥빌딩,"서울특별시 서초구 방배중앙로 ***, 대흥빌딩 A동 *층 (방배동)",6558,동건스애견카페,2.02204E+13,I,44744.73227,,954510.3771,1943589.12,동물위탁관리업,동물위탁관리업,0,0
4088,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20181005,,1,영업/정상,0,정상,,,,,,0,,서울특별시 서초구 방배동 ***-*,서울특별시 서초구 동작대로 ** (방배동),6677,버블독,2.02204E+13,I,44744.73227,,954154.4364,1942297.082,동물위탁관리업,동물위탁관리업,0,0
4089,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20181005,,1,영업/정상,0,정상,,,,,25939777,0,,서울특별시 서초구 반포동 *** 반포아파트,"서울특별시 서초구 신반포로 **,  반포상가*블럭*호 (반포동, 반포아파트)",6502,개아범,2.02204E+13,I,44744.73227,,954771.5769,1944925.88,동물위탁관리업,동물위탁관리업,0,0
4090,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20211202,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 석촌동 *** 림스빌딩,"서울특별시 송파구 가락로 **, 림스빌딩 *층 (석촌동)",5696,위드멍,2.02204E+13,I,44744.73227,,965193.5927,1944388.397,동물위탁관리업,동물위탁관리업,0,0
4091,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20220207,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 잠실동 ***-*,"서울특별시 송파구 백제고분로 ***, *층 (잠실동)",5568,mm애견공방,2.02204E+13,I,44744.73227,,963274.1481,1944898.305,동물위탁관리업,동물위탁관리업,0,0
4092,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20220210,,1,영업/정상,0,정상,,,,,070-4912-3100,0,,서울특별시 송파구 오금동 ***-** 데코판넬(주),"서울특별시 송파구 동남로 ***, 데코판넬(주) (오금동)",5730,개러리아 송파점,2.02204E+13,I,44744.73227,,968020.2355,1944765.061,동물위탁관리업,동물위탁관리업,0,0
4093,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20220408,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 장지동 *** 아이온스퀘어,"서울특별시 송파구 위례광장로 ***, 아이온스퀘어 ***호 (장지동)",5849,퍼피루스,2.02204E+13,I,44744.73227,,968297.173,1942190.123,동물위탁관리업,동물위탁관리업,0,0
4094,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20220509,,1,영업/정상,0,정상,,,,,02-2202-7399,0,,서울특별시 송파구 방이동 ***-** 베네치아,"서울특별시 송파구 백제고분로**길 **, 베네치아 *층 (방이동)",5628,어서오개,2.02205E+13,I,44744.73227,,966164.5173,1945790.485,동물위탁관리업,동물위탁관리업,0,0
4095,동물위탁관리업,02_03_10_P,3230000,3.23E+17,20220616,,1,영업/정상,0,정상,,,,,02-420-9993,0,,서울특별시 송파구 송파동 ***-**,서울특별시 송파구 가락로 ***(송파동),5675,한양동물병원,2.02206E+13,I,44744.73227,,965761.8775,1944653.016,동물위탁관리업,동물위탁관리업,0,0
4231,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20190509,,1,영업/정상,0,정상,,,,,02-946-0011,0,,서울특별시 강북구 미아동 ***-* 현대성우아파트,"서울특별시 강북구 삼양로**길 **, ***동 ***호 (미아동, 현대성우아파트)",1201,아이사랑 동물병원,2.02204E+13,I,44744.73227,,957753.6558,1957332.076,동물위탁관리업,동물위탁관리업,0,0
4232,동물위탁관리업,02_03_10_P,3080000,3.08E+17,20190718,,1,영업/정상,0,정상,,,,,980-9589,0,,서울특별시 강북구 미아동 * 꿈의숲 롯데캐슬 ***동 *호,"서울특별시 강북구 오현로 **, ***동 *층 *호 (미아동, 꿈의숲 롯데캐슬)",1232,coco puppy,2.02204E+13,I,44744.73227,,959031.78,1957355.058,동물위탁관리업,동물위탁관리업,0,0
