개방자치단,관리번호,인허가일자,인허가취소,영업상태코,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,전화번호,소재지면적,소재지우편,지번주소,도로명주소,도로명우편,사업장명,최종수정일,데이터갱신,데이터갱_1,업태구분명,좌표정보(X,좌표정보(Y,축산업무구,축산물가공,축산일련번,권리주체일,총인원
3130000,3.13E+17,20160121,,1,영업/정상,0,정상,,,,,02-393-3588,0,,서울특별시 마포구 아현동 424-14 영지빌딩,서울특별시 마포구 마포대로16길 7 영지빌딩 2층 (아현동),4205,24시 산들산들 동물병원,2.02107E+13,U,44399.11111,,951924.0848,1950015.718,동물병원,,,0,0
3130000,3.13E+17,20170126,,1,영업/정상,0,정상,,,,,02-335-7577,0,,서울특별시 마포구 서교동 5-2번지,서울특별시 마포구 월드컵로 98 (서교동 서현빌딩 1층),3996,푸른숲 동물병원,2.01903E+13,U,43553.11111,,947753.3811,1950753.895,동물병원,,,0,
3130000,3.13E+17,20170223,,1,영업/정상,0,정상,,,,,02-375-7575,0,,서울특별시 마포구 성산동 94-4 성미빌딩,서울특별시 마포구 월드컵북로 151 성미빌딩 1층 (성산동),3948,라온동물병원,2.02107E+13,U,44399.11111,,947897.0458,1951706.871,동물병원,,,0,0
3130000,3.13E+17,20120106,,1,영업/정상,0,정상,,,,,02-326-0275,0,,서울특별시 마포구 망원동 338-76,서울특별시 마포구 포은로 64 (망원동),4018,박효리군 동물병원,2.02107E+13,U,44399.11111,,947509.9674,1950255.778,동물병원,,,0,0
3130000,3.13E+17,20121123,,1,영업/정상,0,정상,,,,,02-338-0275,0,,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,서울특별시 마포구 월드컵로3길 14 123호 (합정동 마포 한강 2차 푸르지오),4024,캣&덴탈 하이디 동물병원,2.02203E+13,U,44638.11111,,947978.6252,1950048.239,동물병원,,,0,0
3130000,3.13E+17,20130524,,1,영업/정상,0,정상,,,,,02-712-8875,0,,서울특별시 마포구 도화동 153,서울특별시 마포구 삼개로 28 (도화동),4173,도화동물병원,2.02107E+13,U,44399.11111,,951095.2239,1948561.669,동물병원,,,0,0
3130000,3.13E+17,20130617,,1,영업/정상,0,정상,,,,,02-338-2475,18.4,,서울특별시 마포구 서교동 494,서울특별시 마포구 양화로 72 효성해링턴타워 101동 제1층 121122호 (서교동),4044,아이엠 동물병원,2.02007E+13,U,44021.11111,,948391.211,1950039.038,동물병원,,,0,
3130000,3.13E+17,20130703,,1,영업/정상,0,정상,,,,,02-701-0705,0,,서울특별시 마포구 공덕동 256-13 제일빌딩,서울특별시 마포구 만리재로 15 제일빌딩 108호 (공덕동),4214,공덕 건강한 동물병원,2.02107E+13,U,44399.11111,,951579.1898,1949305.962,동물병원,,,0,0
3130000,3.13E+17,20181031,,1,영업/정상,0,정상,,,,,02-2088-1375,0,,서울특별시 마포구 염리동 156-1,서울특별시 마포구 백범로 130 (염리동),4149,아이웰 동물의료센터,2.02107E+13,U,44401.11111,,950912.7643,1949484.169,동물병원,,,0,0
3130000,3.13E+17,19910305,,1,영업/정상,0,정상,,,,,02-332-7984,0,,서울특별시 마포구 망원동 415-32번지,서울특별시 마포구 포은로 107 2층 (망원동),4009,서교동물병원,2.01905E+13,U,43595.11111,,947336.176,1950665.647,동물병원,,,0,
3130000,3.13E+17,20010831,,1,영업/정상,0,정상,,,,,02-335-5232,0,,서울특별시 마포구 상수동 310-1번지,서울특별시 마포구 독막로 85 (상수동),4049,셀레네동물병원,2.01903E+13,U,43553.11111,,948937.6375,1949696.012,동물병원,,,0,
3130000,3.13E+17,20011124,,1,영업/정상,0,정상,,,,,02-6375-0075,0,,서울특별시 마포구 신공덕동 159 신공덕2차삼성래미안,서울특별시 마포구 만리재로 74 2상가 117호 (신공덕동 신공덕2차삼성래미안),4187,C.T.종합동물병원,2.02107E+13,U,44381.11111,,952053.5605,1949505.047,동물병원,,,0,
3130000,3.13E+17,19880330,,1,영업/정상,0,정상,,,,,02-336-3929,0,,서울특별시 마포구 노고산동 56-7,서울특별시 마포구 신촌로16길 34(노고산동),4057,서진동물병원,2.02207E+13,U,44536.96042,,949954.8313,1950388.827,,,,,
3130000,3.13E+17,20101129,,1,영업/정상,0,정상,,,,,02-323-8275,0,,서울특별시 마포구 서교동 444-5,서울특별시 마포구 월드컵로 46 (서교동),4029,로얄동물메디컬센터w,2.02207E+13,U,44536.96181,,948013.0225,1950306.187,,,,,
3130000,3.13E+17,19950706,,1,영업/정상,0,정상,,,,,02-333-9558,0,,서울특별시 마포구 서교동 395-44,서울특별시 마포구 양화로 68 (서교동),4044,뉴욕종합동물병원,2.02107E+13,U,44381.11111,,948349.4569,1950012.543,동물병원,,,0,
3130000,3.13E+17,19960108,,1,영업/정상,0,정상,,,,,02-707-2340,0,,서울특별시 마포구 대흥동 337-41,서울특별시 마포구 대흥로 48 (대흥동),4159,용강동물병원,2.02107E+13,U,44381.11111,,950416.6154,1949344.345,동물병원,,,0,
3130000,3.13E+17,19971213,,1,영업/정상,0,정상,,,,,02-717-7571,0,,서울특별시 마포구 노고산동 1-67,서울특별시 마포구 신촌로 154 (노고산동),4104,디엔씨동물병원,2.02107E+13,U,44381.11111,,950700.9853,1950619.284,동물병원,,,0,
3130000,3.13E+17,19980106,,1,영업/정상,0,정상,,,,,02-364-3517,0,,서울특별시 마포구 아현동 331-11,서울특별시 마포구 신촌로 248 (아현동),4115,월드펫동물병원,2.02109E+13,U,44469.11111,,951644.992,1950688.686,동물병원,,,0,0
3140000,3.14E+17,19900130,,1,영업/정상,0,정상,,,,,2693-8883,1,,서울특별시 양천구 신월동 501-12,서울특별시 양천구 중앙로 295 (신월동),8028,우신동물병원,2.02103E+13,U,44274.11111,,942616.4543,1946923.165,동물병원,,,0,
3140000,3.14E+17,19900223,,1,영업/정상,0,정상,,,,,2642-9159,1,,서울특별시 양천구 목동 657-16,서울특별시 양천구 등촌로 160 (목동),7951,강현림 종합동물병원,2.02011E+13,U,44147.11111,,943607.9954,1949302.195,동물병원,,,0,
3140000,3.14E+17,20080723,,1,영업/정상,0,정상,,,,,2690-5673,44.55,,서울특별시 양천구 신월동 446-4번지,서울특별시 양천구 월정로 46 (신월동),7936,햇살동물병원,2.01901E+13,U,43483.11111,,941814.9566,1947068.21,동물병원,,,0,
3140000,3.14E+17,20081021,,1,영업/정상,0,정상,,,,,2645-7582,28,,서울특별시 양천구 목동 917-6 지하2층,서울특별시 양천구 목동동로 309 (목동),7997,행복한세상동물병원,2.02106E+13,U,44359.11111,,944801.9569,1947663.365,동물병원,,,0,
3140000,3.14E+17,20070327,,1,영업/정상,0,정상,,,,,02-2652-1865,40,,서울특별시 양천구 신정동 117-37,서울특별시 양천구 신목로 78 (신정동),8009,리더스 동물병원,2.02011E+13,U,44147.11111,,944634.1102,1946808.834,동물병원,,,0,
3140000,3.14E+17,19990625,,1,영업/정상,0,정상,,,,,2695-1231,0,,서울특별시 양천구 신월동 50-5번지,서울특별시 양천구 남부순환로 347 (신월동),7905,민병철동물병원,2.01802E+13,I,43343.99999,,940598.1547,1948448.92,동물병원,,,0,
3140000,3.14E+17,20090703,,1,영업/정상,0,정상,,,,,2645-2727,40,,서울특별시 양천구 목동 962 목동트라팰리스,서울특별시 양천구 오목로 299 목동트라팰리스 (목동),8001,쿨펫이마트 목동점 동물병원,2.02106E+13,U,44358.11111,,944295.7456,1947291.688,동물병원,,,0,
3140000,3.14E+17,19950615,,1,영업/정상,0,정상,,,,,226546183,62.4,,서울특별시 양천구 신정동 294-62번지,서울특별시 양천구 목동동로10길 6 (신정동),8014,노아동물병원,2.0181E+13,U,43388.99999,,944317.4171,1946454.479,동물병원,,,0,
3140000,3.14E+17,19970320,,1,영업/정상,0,정상,,,,,2607-0022,128.3,,서울특별시 양천구 신월동 444-11,서울특별시 양천구 오목로 45 (신월동),7930,양천종합동물병원,2.02202E+13,U,44611.11111,,941841.3029,1946897.741,동물병원,,,0,0
3140000,3.14E+17,20020503,,1,영업/정상,0,정상,,,,,2649-0774,0,,서울특별시 양천구 목동 805-1,서울특별시 양천구 등촌로 16 (목동),7966,필동물종합병원,2.02107E+13,U,44393.11111,,943747.3725,1947899.877,동물병원,,,0,0
3140000,3.14E+17,20091217,,1,영업/정상,0,정상,,,,,2645-7588,79.8,,서울특별시 양천구 목동 907번지 현대월드타워 160호,서울특별시 양천구 목동서로 77 현대월드타워 160호 (목동),7983,가나종합동물병원,2.01912E+13,U,43819.11111,,944979.8271,1948395.875,동물병원,,,0,
3140000,3.14E+17,20110502,,1,영업/정상,0,정상,,,,,2643-0283,62,,서울특별시 양천구 목동 919-7 홈플러스목동점,서울특별시 양천구 목동서로 170 홈플러스목동점 (목동),7992,닥터펫동물병원,2.02011E+13,U,44147.11111,,944554.6346,1947770.898,동물병원,,,0,
3140000,3.14E+17,20030422,,1,영업/정상,0,정상,,,,,2697-7576,76.3,,서울특별시 양천구 신정동 987-3 1층,서울특별시 양천구 오목로 198-1 (신정동1층),,신정 동물병원,2.02011E+13,U,44147.11111,,943330.4336,1947217.957,동물병원,,,0,
3140000,3.14E+17,20030424,,1,영업/정상,0,정상,,,,,2642-8653,52.5,,서울특별시 양천구 목동 657-21번지 등촌빌딩,서울특별시 양천구 등촌로 172 등촌빌딩 A동 102호 (목동),7951,토론토 동물병원,2.01901E+13,U,43483.11111,,943623.2956,1949407.305,동물병원,,,0,
3140000,3.14E+17,20170309,,1,영업/정상,0,정상,,,,,2642-1239,44.8,,서울특별시 양천구 신정동 329 목동신시가지아파트14단지 B상가 117호,서울특별시 양천구 목동동로 130 117 118호 (신정동 목동신시가지아파트14단지),8018,페토브 동물병원,2.02106E+13,U,44351.11111,,944284.4239,1946204.213,동물병원,,,0,
3140000,3.14E+17,20170410,,1,영업/정상,0,정상,,,,,02-2601-8875,168.5,,서울특별시 양천구 신정동 1182-11,서울특별시 양천구 중앙로 237 1층 (신정동),8073,24시 서울 탑 동물병원,2.02009E+13,U,44104.11111,,942808.7537,1946384.864,동물병원,,,0,
3140000,3.14E+17,20170628,,1,영업/정상,0,정상,,,,,8464597,0,,서울특별시 양천구 목동 507-2 덕수프라자,서울특별시 양천구 목동중앙북로 73 덕수프라자 2층 (목동),7947,두암동물병원,2.0201E+13,U,44138.11111,,944399.0145,1949607.617,동물병원,,,0,
3140000,3.14E+17,20170703,,1,영업/정상,0,정상,,,,,02-2060-0999,0,,서울특별시 양천구 신정동 202-13 쌍용빌딩 4층,서울특별시 양천구 목동남로2길 21 쌍용빌딩 4층 (신정동),8104,캐슬동물종합병원,2.02011E+13,U,44149.11111,,943766.3215,1945277.112,동물병원,,,0,
3140000,3.14E+17,20150824,,1,영업/정상,0,정상,,,,,2644-8878,166,,서울특별시 양천구 목동 903번지 목동신시가지아파트3단지 상가동 105호 204호,서울특별시 양천구 목동서로 100 상가동 105 204호 (목동 목동신시가지아파트3단지),7982,파리스동물병원,2.01908E+13,U,43687.11111,,944528.6841,1948218.36,동물병원,,,0,
3140000,3.14E+17,20151023,,1,영업/정상,0,정상,,,,,2694-8275,149.42,,서울특별시 양천구 신정동 1320-2번지 신정프라자 203호,서울특별시 양천구 신정이펜2로 22 203호 (신정동 신정프라자),8049,구름동물병원,2.01601E+13,I,43343.99999,,940942.5088,1945862.03,동물병원,,,0,
3140000,3.14E+17,20151203,,1,영업/정상,0,정상,,,,,2650-8275,58.93,,서울특별시 양천구 신정동 321-6번지 센트럴프라자 104호,서울특별시 양천구 목동서로 349 104호 (신정동 센트럴프라자),8095,공원옆동물병원,2.01512E+13,I,43343.99999,,943857.6849,1946351.686,동물병원,,,0,
3140000,3.14E+17,20160829,,1,영업/정상,0,정상,,,,,02-2061-5277,0,,서울특별시 양천구 신정동 1028-4번지,서울특별시 양천구 신월로 320 (신정동),8082,밀리언동물병원,2.01903E+13,U,43532.11111,,943062.348,1946782.069,동물병원,,,0,
3140000,3.14E+17,20161025,,1,영업/정상,0,정상,,,,,02-2604-0156,0,,서울특별시 양천구 목동 408-115,서울특별시 양천구 오목로 280 1층 (목동),8003,리베동물메디컬센터,2.02108E+13,U,44422.11111,,944104.4504,1947200.602,동물병원,,,0,0
3140000,3.14E+17,20020605,,1,영업/정상,0,정상,,,,,2645-1475,0,,서울특별시 양천구 목동 613-8번지 혜인빌딩,서울특별시 양천구 등촌로 218 혜인빌딩 (목동),7946,혜인종합 동물병원,2.01901E+13,U,43483.11111,,943740.8553,1949864.794,동물병원,,,0,
3140000,3.14E+17,20170118,,1,영업/정상,0,정상,,,,,02-2643-8204,0,,서울특별시 양천구 신정동 1052-3,서울특별시 양천구 중앙로 230 (신정동),8091,다온동물병원,2.02101E+13,U,44225.11111,,942897.7052,1946324.231,동물병원,,,0,
3140000,3.14E+17,20130716,,1,영업/정상,0,정상,,,,,2643-7579,57.86,,서울특별시 양천구 목동 603-2번지 대우마이빌 102호,서울특별시 양천구 공항대로 552 (목동 대우마이빌 102호),7946,오라고동물병원,2.01307E+13,I,43343.99999,,944006.1526,1949902.263,동물병원,,,0,
3140000,3.14E+17,20141201,,1,영업/정상,0,정상,,,,,6348-1982,31.5,,서울특별시 양천구 목동 799-1번지 1층,서울특별시 양천구 목동중앙서로 42 1층 (목동),7967,팜랜드동물병원,2.01412E+13,I,43343.99999,,944133.5194,1948052.168,동물병원,,,0,
3140000,3.14E+17,20141203,,1,영업/정상,0,정상,,,,,2651-1855,54.45,,서울특별시 양천구 목동 531-13번지 101호,서울특별시 양천구 목동중앙본로 100 101호 (목동),7973,대현동물병원,2.01506E+13,I,43343.99999,,944354.7721,1949341.903,동물병원,,,0,
3140000,3.14E+17,20141219,,1,영업/정상,0,정상,,,,,6959-8448,105.57,,서울특별시 양천구 신월동 130-5번지 1층,서울특별시 양천구 남부순환로 421 1층 (신월동),7921,서서울호수동물병원,2.01903E+13,U,43532.11111,,940944.6054,1947791.842,동물병원,,,0,
3140000,3.14E+17,20040922,,1,영업/정상,0,정상,,,,,2692-8255,97.7,,서울특별시 양천구 신월동 546-25,서울특별시 양천구 신월로 149 (신월동),8032,파란종합 동물병원,2.0201E+13,U,44122.11111,,941629.1074,1946375.195,동물병원,,,0,
3140000,3.14E+17,20060214,,1,영업/정상,0,정상,,,,,2606-1990,25.16,,서울특별시 양천구 신월동 972-6,서울특별시 양천구 지양로 52 (신월동),8040,일오삼동물병원,2.02011E+13,U,44147.11111,,941158.1551,1946706.079,동물병원,,,0,
3140000,3.14E+17,20060320,,1,영업/정상,0,정상,,,,,2655-2258,0,,서울특별시 양천구 목동 515-1,서울특별시 양천구 공항대로 636 (목동),7968,행복한동물병원,2.02011E+13,U,44147.11111,,944753.5632,1949585.803,동물병원,,,0,
3140000,3.14E+17,20120507,,1,영업/정상,0,정상,,,,,2644-0069,0,,서울특별시 양천구 신정동 995-4번지,서울특별시 양천구 목동로 181 (신정동),8022,상아동물병원,2.01412E+13,I,43343.99999,,943766.0002,1947147.599,동물병원,,,0,
3140000,3.14E+17,20120517,,1,영업/정상,0,정상,,,,,2648-8275,47.84,,서울특별시 양천구 목동 907-10번지,서울특별시 양천구 목동서로 57 (목동),7983,목동 동물병원,2.01904E+13,U,43583.11111,,945139.9855,1948471.072,동물병원,,,0,
3140000,3.14E+17,20060630,,1,영업/정상,0,정상,,,,,2651-8575,28,,서울특별시 양천구 목동 601-6,서울특별시 양천구 목동중앙북로 37 (목동),7947,미니주동물병원,2.02011E+13,U,44147.11111,,944087.3952,1949740.865,동물병원,,,0,
3140000,3.14E+17,20031210,,1,영업/정상,0,정상,,,,,2062-1110,32.9,,서울특별시 양천구 목동 773-3 106호,서울특별시 양천구 목동중앙로 43 (목동106호),,리즈동물병원,2.02011E+13,U,44147.11111,,944222.4427,1948129.277,동물병원,,,0,
3140000,3.14E+17,20040117,,1,영업/정상,0,정상,,,,,2643-7882,56,,서울특별시 양천구 신정동 337-7,서울특별시 양천구 목동남로4길 6-11 (신정동),8104,참사랑동물병원,2.02105E+13,U,44348.11111,,943815.5249,1945323.195,동물병원,,,0,
3140000,3.14E+17,20190129,,1,영업/정상,0,정상,,,,,02-2643-2777,0,,서울특별시 양천구 목동 721-1번지 목동한강팰리스,서울특별시 양천구 등촌로 114 목동한강팰리스 1층 (목동),7957,가온동물병원,2.01901E+13,I,43496.09797,,943748.6548,1948867.448,동물병원,,,0,
3140000,3.14E+17,20191205,,1,영업/정상,0,정상,,,,,02-2690-7579,98.17,,서울특별시 양천구 신월동 984-1번지 인산빌딩,서울특별시 양천구 지양로 7 인산빌딩 1층 (신월동),8044,해맞이 동물병원,2.01912E+13,I,43806.01628,,941405.0318,1946360.62,동물병원,,,0,
3140000,3.14E+17,20191227,,1,영업/정상,0,정상,,,,,02-2642-7588,,,서울특별시 양천구 신정동 1006-3번지 4층,서울특별시 양천구 목동로 171 4층 (신정동),8023,우리들 노령동물 암센터,2.01912E+13,I,43828.01627,,943793.2066,1947036.207,동물병원,,,0,
3140000,3.14E+17,20200410,,1,영업/정상,0,정상,,,,,02-6949-0413,106.2,,서울특별시 양천구 목동 753-12번지,서울특별시 양천구 목동중앙로 89 1층 (목동),7961,봄날동물병원,2.02004E+13,U,43937.11111,,944435.3473,1948541.596,동물병원,,,0,
3140000,3.14E+17,20200508,,1,영업/정상,0,정상,,,,,02-2607-7582,61.52,,서울특별시 양천구 신월동 1002-3,서울특별시 양천구 신월로 124 1층 (신월동),8047,신월동물병원,2.02105E+13,U,44325.11111,,941404.8122,1946233.633,동물병원,,,0,
3140000,3.14E+17,20200723,,1,영업/정상,0,정상,,,,,02-2653-3335,87,,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,서울특별시 양천구 목동서로 401 1층 102호 (신정동 대림아크로빌),8092,산책동물병원,2.02007E+13,I,44037.01615,,943335.216,1946125.72,동물병원,,,0,
3140000,3.14E+17,20210825,,1,영업/정상,0,정상,,,,,02-2694-7575,110.62,,서울특별시 양천구 신월동 536-6 1층,서울특별시 양천구 신월로 179 1층 (신월동),8030,신월라온동물의료센터,2.02108E+13,I,44435.01586,,941872.0729,1946552.947,동물병원,,,0,0
3140000,3.14E+17,20210820,,1,영업/정상,0,정상,,,,,226918119,62,,서울특별시 양천구 신월동 559-7 2층,서울특별시 양천구 신월로10길 22 2층층 (신월동),8065,정말로동물병원,2.02111E+13,U,44528.11111,,941678.6731,1946124.956,동물병원,,,0,0
3140000,3.14E+17,20181024,,1,영업/정상,0,정상,,,,,02-2647-1772,259.64,,서울특별시 양천구 목동 783-2,서울특별시 양천구 등촌로 58 (목동),7965,하니동물병원,2.02112E+13,U,44546.11111,,943718.8495,1948309.116,동물병원,,,0,0
3230000,3.23E+17,20160629,,1,영업/정상,0,정상,,,,,02-448-7588,220.8,,서울특별시 송파구 문정동 57-3,서울특별시 송파구 새말로5길 17 (문정동),5807,송파스마일동물병원,2.02205E+13,U,44534.96042,,966683.6294,1942530.218,,,,,
3150000,3.15E+17,20080604,,1,영업/정상,0,정상,,,,,2694-4821,32.04,,서울특별시 강서구 화곡동 1059-51번지,서울특별시 강서구 화곡로 205 (화곡동 대한동물병원),7696,대한동물병원,2.01603E+13,I,43343.99999,,941900.4315,1949291.545,동물병원,,,0,
3150000,3.15E+17,20030115,,1,영업/정상,0,정상,,,,,3663-7584,0,,서울특별시 강서구 가양동 1480-5번지 10통7반 이스타빌1 502호,서울특별시 강서구 양천로57길 10-20 (가양동 이스타빌Ⅰ),7526,해맑은동물병원,2.01903E+13,U,43533.11111,,942789.0704,1951365.94,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,2608-0234,0,,서울특별시 강서구 화곡동 425-1번지 8통6반 청구빌라 301호,서울특별시 강서구 강서로 45 (화곡동 미래동물병원),7774,미래동물병원,2.01904E+13,U,43586.11111,,941717.7439,1947811.005,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,3665-7582,0,,서울특별시 강서구 염창동 244-26번지,서울특별시 강서구 양천로 651 1층 (염창동),7544,염창제일동물병원,2.01903E+13,U,43533.11111,,944265.3584,1950296.908,동물병원,,,0,
3150000,3.15E+17,20021213,,1,영업/정상,0,정상,,,,,2652-7515,0,,서울특별시 강서구 화곡동 772-71번지 신진통상빌딩,서울특별시 강서구 등촌로 55 신진통상빌딩 (화곡동),7741,서울플러스종합동물병원,2.01903E+13,U,43533.11111,,943674.0347,1948273.998,동물병원,,,0,
3150000,3.15E+17,20000620,,1,영업/정상,0,정상,,,,,2666-5667,0,,서울특별시 강서구 방화동 259번지 23통8반 대림아파트 208동 801호,서울특별시 강서구 양천로 72 (방화동 해성빌딩),7604,SKY동물병원,2.01906E+13,U,43629.11111,,939159.5745,1952565.222,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,2603-0781,0,,서울특별시 강서구 화곡동 349-23번지 21통2반,서울특별시 강서구 강서로17길 20 (화곡동 용봉동물병원),7769,용봉동물병원,2.01904E+13,U,43586.11111,,942023.3901,1948092.954,동물병원,,,0,
3150000,3.15E+17,20040218,,1,영업/정상,0,정상,,,,,2666-6075,0,,서울특별시 강서구 방화동 53-273번지,서울특별시 강서구 금낭화로 109 (방화동 하나동물병원),7515,하나동물병원,2.01903E+13,U,43533.11111,,939131.4254,1952799.251,동물병원,,,0,
3150000,3.15E+17,20170306,,1,영업/정상,0,정상,,,,,2661-7515,0,,서울특별시 강서구 마곡동 747번지 1014동 103호,서울특별시 강서구 마곡중앙1로 72 1014동 103호 (마곡동 마곡엠밸리10단지),7629,마곡나무 동물병원,2.01703E+13,I,43343.99999,,939886.354,1951020.993,동물병원,,,0,
3150000,3.15E+17,20170608,,1,영업/정상,0,정상,,,,,2666-0829,0,,서울특별시 강서구 마곡동 751번지,서울특별시 강서구 마곡중앙로 36 상가동 103호 (마곡동 마곡엠밸리15단지),7811,공감동물병원,2.01706E+13,I,43343.99999,,940752.0425,1951101.973,동물병원,,,0,
3150000,3.15E+17,20170908,,1,영업/정상,0,정상,,,,,2065-7582,0,,서울특별시 강서구 화곡동 371-32번지,서울특별시 강서구 가로공원로 198 1층 (화곡동 청파빌딩),7762,올스타동물의료센터,2.01904E+13,U,43586.11111,,941436.086,1948530.153,동물병원,,,0,
3150000,3.15E+17,20171220,,1,영업/정상,0,정상,,,,,2644-5975,43,,서울특별시 강서구 화곡동 796-1번지 피앤와이빌딩 3호,서울특별시 강서구 곰달래로 260 피앤와이빌딩 1층 3호 (화곡동),7785,하트온동물병원,2.01903E+13,U,43533.11111,,943542.2845,1947960.915,동물병원,,,0,
3150000,3.15E+17,20180314,,1,영업/정상,0,정상,,,,,3662-8661,66,,서울특별시 강서구 염창동 265-23번지 910호,서울특별시 강서구 양천로 674 910호 (염창동),7554,서서울동물병원,2.01904E+13,U,43587.11111,,944376.4403,1950102.568,동물병원,,,0,
3150000,3.15E+17,19950527,,1,영업/정상,0,정상,,,,,2692-9290,0,,서울특별시 강서구 화곡동 46-236번지,서울특별시 강서구 까치산로 74 (화곡동),7677,시온동물병원,2.01802E+13,I,43343.99999,,942271.6696,1949440.147,동물병원,,,0,
3150000,3.15E+17,20040225,,1,영업/정상,0,정상,,,,,3665-7975,188.1,,서울특별시 강서구 등촌동 24통7반 우장산롯데캐슬 307동 1003호,서울특별시 강서구 공항대로 335 (등촌동 경왕빌딩),7590,24시아프리카동물메디컬센터,2.02103E+13,U,44287.11111,,942070.7305,1950880.612,동물병원,,,0,
3150000,3.15E+17,20050426,,1,영업/정상,0,정상,,,,,2666-0370,0,,서울특별시 강서구 방화동 585-1번지 24통8반 대우아파트 204동 306호,서울특별시 강서구 방화대로47가길 7 (방화동 방화샤르망1오피스텔),7511,와우동물병원,2.01508E+13,I,43343.99999,,939269.2256,1952930.725,동물병원,,,0,
3150000,3.15E+17,20060307,,1,영업/정상,0,정상,,,,,2695-0072,115.5,,서울특별시 강서구 화곡동 345-9번지 12통7반 2층동 202호,서울특별시 강서구 강서로 36 (화곡동),7760,세인트동물병원,2.02003E+13,U,43896.11111,,941916.4262,1947808.538,동물병원,,,0,
3150000,3.15E+17,20130820,,1,영업/정상,0,정상,,,,,02-2602-0507,160.2,,서울특별시 강서구 화곡동 13통3반 주공아파트 203동 1901호,서울특별시 강서구 까치산로 80 (화곡동 화곡동물병원),7677,화곡동물병원,2.01903E+13,U,43533.11111,,942299.8554,1949485.172,동물병원,,,0,
3150000,3.15E+17,20140325,,1,영업/정상,0,정상,,,,,02-2692-8275,53,,서울특별시 강서구 화곡동 27통5반 동양아파트 108동 2406호,서울특별시 강서구 강서로18길 17 (화곡동),7751,한마음동물병원,2.01903E+13,U,43533.11111,,942204.5371,1948192.171,동물병원,,,0,
3150000,3.15E+17,20130327,,1,영업/정상,0,정상,,,,,02-2604-3584,67,,서울특별시 강서구 화곡동 134번지 8통3반 공원아파트 507호,서울특별시 강서구 강서로17길 52 (화곡동 화곡면옥),7769,세명 동물병원,2.01903E+13,U,43533.11111,,941872.6746,1948052.601,동물병원,,,0,
3150000,3.15E+17,20150209,,1,영업/정상,0,정상,,,,,02-2662-8111,0,,서울특별시 강서구 마곡동 747 마곡엠밸리10단지 101호,서울특별시 강서구 마곡중앙1로 72 101호 (마곡동 마곡엠밸리10단지),7629,24시 강서 젠틀리동물의료센터,2.02112E+13,U,44538.11111,,939886.354,1951020.993,동물병원,,,0,0
3150000,3.15E+17,20150210,,1,영업/정상,0,정상,,,,,02-2603-0075,0,,서울특별시 강서구 화곡동 29통3반 한화 유로메트로 102동 1501호,서울특별시 강서구 강서로 215 (화곡동 삼광빌딩),7706,미소동물의료센터,2.01907E+13,U,43652.11111,,941346.4109,1949409.512,동물병원,,,0,
3150000,3.15E+17,20150603,,1,영업/정상,0,정상,,,,,2663-8520,63.4,,,서울특별시 강서구 개화동로29길 15 (방화동),7620,공항축산,2.02004E+13,U,43930.11111,,938788.2343,1951506.11,동물병원,,,0,
3150000,3.15E+17,20150804,,1,영업/정상,0,정상,,,,,26610530,,,서울특별시 강서구 공항동 28-10,서울특별시 강서구 공항대로 39 (공항동),7619,송정동물메디컬센터,2.02108E+13,U,44414.11111,,939139.0794,1951274.474,동물병원,,,0,0
3150000,3.15E+17,20160607,,1,영업/정상,0,정상,,,,,02-3664-0075,,,서울특별시 강서구 내발산동 646번지,서울특별시 강서구 공항대로 284 1층 2호 (내발산동),7646,우리아이동물메디컬센터,2.01907E+13,U,43663.11111,,941557.8104,1950878.412,동물병원,,,0,
3150000,3.15E+17,20160617,,1,영업/정상,0,정상,,,,,02-3661-8200,68.9,,서울특별시 강서구 가양동 1480-5번지,서울특별시 강서구 양천로57길 10-20 102호 (가양동 이스타빌Ⅰ),7526,고려종합동물병원,2.01606E+13,I,43343.99999,,942789.0704,1951365.94,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,2664-7773,0,,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로 52 (방화동 세성빌딩),7607,황하동물병원,2.01906E+13,U,43629.11111,,939154.6305,1952205.723,동물병원,,,0,
3150000,3.15E+17,20190102,,1,영업/정상,0,정상,,,,,26991222,,,서울특별시 강서구 염창동 246-11번지,서울특별시 강서구 양천로 663-1 1층 (염창동),7543,푸른들동물병원,2.01901E+13,I,43469.09766,,944355.1612,1950194.986,동물병원,,,0,
3150000,3.15E+17,20190514,,1,영업/정상,0,정상,,,,,2666-7990,,,서울특별시 강서구 마곡동 743-4번지 마곡엠밸리7단지,서울특별시 강서구 마곡서로 133 712동 102-1호 (마곡동 마곡엠밸리7단지),7798,참동물병원,2.01905E+13,I,43601.09777,,940217.8513,1951946.402,동물병원,,,0,
